T_AUXILIAIRE;T_NATUREAUXI;T_LIBELLE;T_EAN;T_COLLECTIF;T_ABREGE;T_COMMENTAIRE;T_ADRESSE1;T_ADRESSE2;T_ADRESSE3;T_CODEPOSTAL;T_VILLE;T_DIVTERRIT;T_PAYS;T_LANGUE;T_DEVISE;T_MULTIDEVISE;T_NIF;T_SIRET;T_APE;T_TELEPHONE;T_FAX;T_TELEX;T_TELEPHONE2;T_FACTURE;T_PAYEUR;T_APPORTEUR;T_TRANSPORTEUR;T_COEFCOMMA;T_SECTEUR;T_ZONECOM;T_REPRESENTANT;T_TARIFTIERS;T_REMISE;T_FRANCO;T_ESCOMPTE;T_QUALIFESCOMPTE;T_MODEREGLE;T_JOURPAIEMENT1;T_JOURPAIEMENT2;T_FACTUREHT;T_REGIMETVA;T_SOUMISTPF;T_LETTRABLE;T_CORRESP1;T_CORRESP2;T_TOTALDEBIT;T_TOTALCREDIT;T_DATECREATION;T_DATEMODIF;T_DATEOUVERTURE;T_DATEFERMETURE;T_FERME;T_DATEDERNMVT;T_DEBITDERNMVT;T_CREDITDERNMVT;T_NUMDERNMVT;T_LIGNEDERNMVT;T_CONFIDENTIEL;T_SOLDEPROGRESSIF;T_SAUTPAGE;T_TOTAUXMENSUELS;T_COUTHORAIRE;T_SOCIETE;T_RELANCEREGLEMENT;T_RELANCETRAITE;T_RESIDENTETRANGER;T_NATUREECONOMIQUE;T_MOTIFVIREMENT;T_LETTREPAIEMENT;T_RELEVEFACTURE;T_FREQRELEVE;T_JOURRELEVE;T_UTILISATEUR;T_RVA;T_EMAIL;T_DERNLETTRAGE;T_JURIDIQUE;T_FORMEJURIDIQUE;T_PROFIL;T_TVAENCAISSEMENT;T_TOTDEBP;T_TOTCREP;T_TOTDEBE;T_TOTCREE;T_TOTDEBS;T_TOTCRES;T_TOTDEBANO;T_TOTCREANO;T_TOTDEBANON1;T_TOTCREANON1;T_DATEDERNRELEVE;T_SCORERELANCE;T_CREERPAR;T_EXPORTE;T_SCORECLIENT;T_PAYEURECLATEMENT;T_DATEDERNPIECE;T_NUMDERNPIECE;T_TOTDERNPIECE;T_TABLE0;T_TABLE1;T_TABLE2;T_TABLE3;T_TABLE4;T_TABLE5;T_TABLE6;T_TABLE7;T_TABLE8;T_TABLE9;T_CONSO;T_CREDITDEMANDE;T_CREDITACCORDE;T_DOSSIERCREDIT;T_DATECREDITDEB;T_DATECREDITFIN;T_CREDITPLAFOND;T_DATEPLAFONDDEB;T_DATEPLAFONDFIN;T_NIVEAURISQUE;T_AVOIRRBT;T_ISPAYEUR;T_CODEIMPORT;T_TIERS;T_NATIONALITE;T_PRENOM;T_JOURNAISSANCE;T_MOISNAISSANCE;T_ANNEENAISSANCE;T_COMPTATIERS;T_DEBRAYEPAYEUR;T_MOISCLOTURE;T_EURODEFAUT;T_PARTICULIER;T_SEXE;T_PASSWINTERNET;T_PRESCRIPTEUR;T_PUBLIPOSTAGE;T_ORIGINETIERS;T_SOCIETEGROUPE;T_PHONETIQUE;T_DATEPROCLI;T_ETATRISQUE;T_DOMAINE;T_DATEINTEGR;T_NIVEAUIMPORTANCE;T_CLETELEPHONE;T_ENSEIGNE;T_EMAILING;T_REGION;T_DELAIMOYEN;T_BLOCNOTE;T_CLIENTINTERNE
401NES00;FOU;Nespresso;;40100000;Nespresso;;;;;;;;;;EUR;X;;;;;;;;401NES00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401NES;401NES;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401NOT00;FOU;Notion;;40100000;Notion;;;;;;;;;;EUR;X;;;;;;;;401NOT00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401NOT;401NOT;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401ONL00;FOU;Online;;40100000;Online;;;;;;;;;;EUR;X;;;;;;;;401ONL00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401ONL;401ONL;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401ORA00;FOU;Orange;;40100000;Orange;;;;;;;;;;EUR;X;;;;;;;;401ORA00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401ORA;401ORA;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401ORL00;FOU;Orlandys;;40100000;Orlandys;;;;;;;;;;EUR;X;;;;;;;;401ORL00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401ORL;401ORL;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401OVH00;FOU;OVH;;40100000;OVH;;;;;;;;;;EUR;X;;;;;;;;401OVH00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401OVH;401OVH;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401PAY00;FOU;Payfit;;40100000;Payfit;;;;;;;;;;EUR;X;;;;;;;;401PAY00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401PAY;401PAY;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401PER00;FOU;Perrine Texier;;40100000;Perrine Texier;;;;;;;;;;EUR;X;;;;;;;;401PER00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401PER;401PER;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401PWC00;FOU;PwC;;40100000;PwC;;;;;;;;;;EUR;X;;;;;;;;401PWC00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401PWC;401PWC;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401QRC00;FOU;Qr Code Generator;;40100000;Qr Code Generator;;;;;;;;;;EUR;X;;;;;;;;401QRC00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401QRC;401QRC;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401RAN00;FOU;Rankie;;40100000;Rankie;;;;;;;;;;EUR;X;;;;;;;;401RAN00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401RAN;401RAN;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401REE00;FOU;Reed Expositions;;40100000;Reed Expositions;;;;;;;;;;EUR;X;;;;;;;;401REE00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401REE;401REE;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401REN00;FOU;Rentalcars;;40100000;Rentalcars;;;;;;;;;;EUR;X;;;;;;;;401REN00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401REN;401REN;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401RES00;FOU;Restaurants;;40100000;RESTAURANT;;;;;;;;;;EUR;X;;;;;;;;401RES00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;XTR;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401RES;401RES;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401SAL00;FOU;Salesforce;;40100000;Salesforce;;;;;;;;;;EUR;X;;;;;;;;401SAL00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401SAL;401SAL;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401SEM00;FOU;SEMMARIS;;40100000;SEMMARIS;;;;;;;;;;EUR;X;;;;;;;;401SEM00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401SEM;401SEM;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401SHU00;FOU;Shutterstock;;40100000;Shutterstock;;;;;;;;;;EUR;X;;;;;;;;401SHU00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401SHU;401SHU;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401SLA00;FOU;Slack;;40100000;Slack;;;;;;;;;;EUR;X;;;;;;;;401SLA00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401SLA;401SLA;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401SON00;FOU;Songmics;;40100000;Songmics;;;;;;;;;;EUR;X;;;;;;;;401SON00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401SON;401SON;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401STA00;FOU;Stack Elite;;40100000;Stack Elite;;;;;;;;;;EUR;X;;;;;;;;401STA00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401STA;401STA;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401STU00;FOU;Studio Lorphelin;;40100000;Studio Lorphelin;;;;;;;;;;EUR;X;;;;;;;;401STU00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401STU;401STU;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401TAL00;FOU;Talent Club;;40100000;Talent Club;;;;;;;;;;EUR;X;;;;;;;;401TAL00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401TAL;401TAL;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
401TIA00;FOU;Tiago Venture;;40100000;Tiago Venture;;;;;;;;;;EUR;X;;;;;;;;401TIA00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;401TIA;401TIA;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
